L_elbow,R_elbow,L_shoulder,R_shoulder,L_hip,R_hip,L_knee,R_knee,L_ankle,R_ankle,arm_elev_L,arm_elev_R,torso_tilt,pelvis_tilt,shoulder_tilt,shoulder_vs_hip_twist,feet_over_shoulder,knee_spread_over_shoulder,knee_asymmetry,arm_asymmetry,hip_above_shoulders,head_below_hips,head_pitch,label
178.389699397501,172.3998537713109,174.36486005443476,169.91991584830072,82.3560653426973,105.61329062065641,68.11855836574418,172.2873058328736,158.47739989209293,166.64465903709257,82.8749836510982,88.95837332399003,10.304846468766016,5.7105931374997,9.462322208025626,15.172915345525325,24.17559238758009,17.163755350520248,104.16874746712944,4.444944206134039,0.0,0.0,24.179107146689148,high_lunge
148.15814913760502,130.54401797679995,117.51384007729418,102.49103133953147,24.914245872353856,27.677131715064288,169.45286491750537,162.70502085392744,119.16324532442783,112.71780635608496,73.69299458368687,74.11283149723607,34.442353119021845,7.696051722016563,30.963756532073518,23.267704810056955,0.8185577169499375,0.8747373367876062,6.747844063577929,15.022808737762702,1.0,1.0,14.500166766552582,forward_fold
176.37311177761637,168.10369538634657,67.57995204522813,131.46266244119286,17.78577219387847,169.70082680195463,83.96617833987197,178.01187854569338,107.79275211045196,173.3377148345626,87.44890491099909,85.37186246226764,56.92316663584461,15.572543596810249,76.07165806084629,60.49911446403604,3.6572444419159402,2.6938416278981934,94.0457002058214,63.882710395964736,0.0,0.0,44.0833457436147,extended_side_angle
168.2021095903126,172.80266906677744,163.3595055834202,164.15087874007054,162.41342274146322,100.4253684498488,178.62016524169348,171.8431613997617,158.6042837743009,116.76399405643863,4.332313983188442,0.511555866587031,80.34970018718809,63.434948822922024,85.23635830927384,21.801409486351815,25.635372137784938,14.409286995609317,6.777003841931787,0.7913731566503373,0.0,1.0,52.184267392426875,warrior_three
173.09226280206212,179.18154453831139,31.11049830978358,31.36288909144481,171.32968962239957,172.68907204076027,60.6464282965738,56.26500932083224,109.68595571982247,106.97294661762581,7.066729716401085,0.4340506321394173,61.057608408282476,66.25050550713325,88.78112476486871,22.530619257735452,0.9897666226805608,0.9631208493700396,4.3814189757415605,0.2523907816612301,1.0,1.0,50.230807175553196,bridge
163.92711294211088,155.93935829686563,151.35484378620538,152.93403146940472,71.87120447971921,123.593825301272,49.791877979947536,141.9968923123752,104.1590144695572,172.14257032619807,79.69515353123398,75.96375653207355,6.0837923787368595,27.89727103094765,41.98721249581661,14.089941464868957,26.127818162669953,21.659467374439014,92.20501433242765,1.5791876831993363,0.0,0.0,8.949458084208857,low_lunge
83.83283208386399,89.35625428582463,165.48894049983096,146.51462030646573,175.96507248386905,125.18850827184613,178.028892212326,55.93049577260124,167.38742659100697,137.9660408899871,72.4075754378184,77.61924307119284,6.788974574438782,10.784297867562572,0.0,10.784297867562572,1.7636188273272195,1.790818541773721,122.09839643972478,18.97432019336523,0.0,0.0,10.007979801441365,tree
175.91438322002512,177.69139081257916,69.92847413546127,70.54453404386051,179.9762946726339,177.723657722618,179.55859286614847,179.68534835810084,102.94398725029639,107.0434221703742,88.12212255271464,87.31622484053099,71.08891992543613,90.0,26.565051177077976,63.434948822922024,0.4999998881966261,0.22360674774999012,0.12675549195236613,0.6160599083992366,0.0,0.0,90.0,plank
152.60536190129244,166.70515986347914,14.442216478772968,7.656731557780395,80.36459830123904,87.04688314651276,12.415439061512814,15.977729858840856,170.7066914006029,174.38241940987317,78.87081071038881,82.11686068327026,1.5911402711946039,2.0454084888872046,3.503531644784431,1.4581231558972263,0.5921337622147829,2.7909901896400306,3.5622907973280427,6.785484920992573,0.0,0.0,0.9093804491991477,butterfly
171.6554734295208,167.13082532733102,167.78836833653358,166.38314905077877,83.21074594895015,85.56785385765384,176.84811709111645,174.38144581146523,86.6233086917731,93.43363036245051,48.95233658211578,47.657390682905486,49.49481224754868,70.01689347810003,78.69006752597977,31.2930389959202,3.6162021442023065,0.9999998038839033,2.466671279651223,1.4052192857548107,1.0,1.0,29.054604099077153,downward_dog
173.86680524863672,175.72362798254704,81.0513074920888,81.10043008212733,104.57721805951127,104.89628591856018,99.41889359770602,91.56338820797524,177.850576035339,166.77407858768245,84.31910918203403,85.91438322002512,78.65980034468902,45.0,41.63353933657021,86.63353933657021,0.9720223399076771,2.488594466693498,7.85550538973078,0.04912259003853592,0.0,1.0,49.297386663941666,cat-cow
166.10880882854514,176.90991116722915,160.50946949202458,161.80478107315884,95.59933933652057,99.38551826004306,95.59933933652059,95.44033203100551,123.57881372500073,112.1263348093733,72.030860259843,69.27444113443946,0.7073193685442902,0.0,2.202598161765792,2.202598161765792,2.7290222066687213,2.9980297647149183,0.15900730551507536,1.295311581134257,0.0,0.0,4.573921259900885,goddess
95.42059528376238,86.82016988013577,47.966040889987106,52.55283443679155,146.41432794825403,149.0991252200856,178.52377775990544,179.47855110259673,173.5338766598217,178.3157117568693,57.578935237493056,54.16234704572173,54.090276920822305,69.44395478041656,42.27368900609372,27.170265774322843,1.3267180403800816,0.5122923028958355,0.9547733426912828,4.586793546804444,0.0,0.0,54.183919250844326,spinx
85.60129464500446,103.0311574626723,80.40686573726967,69.48186552445159,143.56088957116464,84.59682901264581,148.3327835705638,136.14195732678903,160.28796826182304,140.07213287251452,65.09523119190482,46.39718102729637,1.5343414997007585,2.7263109939062815,1.6846843178962843,4.410995311802566,2.1175481359344652,0.44875703329888206,12.19082624377478,10.925000212818077,0.0,0.0,5.314545669944778,eagle
117.89727103094764,116.01939358366226,122.40667004389688,122.80621939178307,12.59332995610312,19.023273432451983,174.52263127117112,170.6583850140535,125.57744504213358,134.5776800352315,14.620873988631672,15.945395900922847,76.94069097417469,42.27368900609372,54.462322208025626,12.188633201931907,0.8137333766121514,2.2209077616293267,3.864246257117628,0.3995493478861931,0.0,1.0,15.255118703057747,seated_forward_bend
159.57894458709265,154.71827372661065,170.74539878127536,170.154410555076,67.29748414768324,66.64513465028273,177.74175657192242,177.55727217884143,103.09189306434685,96.56721692535594,51.34019174590992,49.46715906138928,37.316018170266034,18.434948822922024,63.434948822922024,45.0,2.213593867143229,0.7071066230726999,0.18448439308099296,0.5909882261993573,1.0,1.0,9.782407031807281,downward_dog
163.3125159833111,172.2410550216711,178.7613653291031,178.0763794580585,121.25531553958992,105.5949276741373,165.25945352464853,97.88107512465248,123.13381529889915,116.99182748898195,79.2157021324374,78.69006752597977,5.505477857978349,15.945395900922875,45.0,29.054604099077125,65.82168239209811,44.41843322045028,67.37837839999605,0.6849858710446028,0.0,0.0,30.379126011368328,crescent_high_lunge
164.3952842689571,154.8053998407216,175.0527442062284,173.08810160076828,92.13625434722871,97.94630764256829,94.63089641457339,100.15543523786859,90.54000078263982,95.19442890773485,65.09523119190482,67.97694450318875,26.748104162921464,53.13010235415598,33.69006752597977,19.44003482817621,0.3333333025166586,0.6201736156109713,5.524538823295202,1.9646426054601136,0.0,0.0,30.827662299868052,chair
171.6848742432081,177.96620336270695,96.69824003699779,91.7726111584357,94.56734586730744,123.60168228253207,112.45154645600385,169.6409475119163,122.04468071873421,156.66898496210393,2.045408488887233,3.2397002961021144,1.4814571708870972,2.489552921999149,1.5074357587749319,3.9969886807740806,2.9737024244432093,2.2965295916711272,57.18940105591244,4.925628878562094,0.0,0.0,28.217355854729306,warrior_two
155.44720341017145,163.91006740885246,158.32471371961637,160.67048508953528,18.676853318619298,15.731149860705681,24.9988767194351,23.301500604081298,171.62889401723697,169.56352691910377,14.803980156270427,15.658345299019743,85.21911612516806,90.0,12.528807709151522,77.47119229084848,0.34299713308175517,0.7669649056583465,1.6973761153538014,2.345771369918907,1.0,1.0,6.75357403553096,childs_pose
168.11134196037204,169.09705516824806,94.76364169072617,99.61456927090097,125.041929401539,94.50861765003862,176.72328427472,107.16117415059662,148.33026485333698,125.27242144859838,5.710593137499643,7.765166018425333,1.1934894239820437,3.3664606634298195,2.121096396661443,1.2453642667683766,3.8878101000798866,2.8238222345749433,69.56211012412336,4.8509275801747975,0.0,0.0,31.865977693603668,warrior_two
57.69079049915483,52.575249789606275,42.27368900609374,47.75879941848274,66.71764378651022,33.2730820139912,99.46773027630094,97.02918406609396,97.03505869380376,92.15045348946882,50.33215888165955,8.841814560191665,70.30494113113627,24.775140568831944,76.18497465873838,51.40983408990644,0.1019326654985902,0.08572755776491026,2.4385462102069795,5.485110412388998,0.0,0.0,84.36931724236476,chair
87.27368900609372,84.36308966590511,81.15818543980832,81.63677867199883,87.09618113490373,89.92792987510057,78.25436657471204,79.9112688950116,150.70863782901577,136.37703719377276,32.005383208083515,29.475889003245754,1.789910608246089,3.5763343749973444,2.3859440303888277,5.962278405386172,2.1651884915920476,2.748877078749737,1.6569023202995652,0.4785932321905051,0.0,0.0,0.0,goddess
174.5596679689945,178.49256424122504,88.52910491198082,81.98290692634467,56.92720643895609,55.01719249347454,175.83795957946927,177.911110333793,101.88865803962798,152.74467162505692,2.8271245781612606,0.6820603931726623,7.485038950373337,45.0,63.434948822922024,18.434948822922024,0.33333328364294124,0.33333328364294124,2.073150754323734,6.546197985636155,1.0,1.0,45.744059202888735,plough
165.83294447736878,154.575346510984,42.081565279218445,172.92400826406902,94.94934895763467,125.49398059215409,169.98421954789032,99.32731337077435,135.98776039963982,116.7500745797139,74.62374875117382,42.87890360333853,29.835539100261542,12.994616791916513,74.05460409907715,61.05998730716064,4.304938218118894,3.321046385527214,70.65690617711597,130.84244298485058,0.0,0.0,20.854458039578333,reverse_warrior
174.28940686250036,173.72892255049885,135.9992436702573,88.55413947760867,158.92591039554762,155.05133199514725,174.79021166643895,175.82194482317993,161.6107780464702,167.12108960020305,66.44773632710536,79.2157021324374,71.36541512255363,53.13010235415595,84.0938588862295,42.77603875961455,0.07669649625406892,0.2765331498924773,1.0317331567409838,47.44510419264863,0.0,0.0,81.86989764584402,side_plank
122.95296950879482,102.27771490748738,112.1179911689032,99.30442686900957,171.19651370766456,179.1032342804446,166.43736827208988,170.8372711427757,96.07583290431694,91.6602823689828,37.72499504211078,34.159694545669424,82.21895377701645,90.0,81.86989764584405,8.130102354155952,1.6492420170090214,1.3038402966496665,4.399902870685821,12.813564299893628,0.0,1.0,55.08059798754232,plank
40.36453657309735,34.71016028298957,28.703733754744288,14.867335930392203,173.07118669997047,118.09716034831462,174.1807144733308,22.333836426781822,167.6609127216738,103.43552336231923,34.69515353123393,41.987212495816664,5.710593137499643,10.007979801441309,1.9091524329963647,8.098827368444944,1.8703836371282179,1.627319429305835,151.84687804654897,13.836397824352085,0.0,0.0,6.519801751656985,tree
174.5596679689945,175.628453331316,151.606980578617,137.4655831369606,105.1524995061958,82.72244200076112,136.06906170659974,63.99665415548856,96.26349061433454,112.24902365721235,42.51044707800082,30.65066795705286,17.690889620033317,26.565051177078004,41.63353933657021,15.068488159492205,12.138566765214339,8.993866895689251,72.07240755111118,14.141397441656409,0.0,0.0,18.778033222445515,low_lunge
71.18784670421013,65.10034812656406,4.155659574394264,0.6074257580290616,170.5147663548219,170.2959518411719,173.71265870703337,178.0797928557506,94.33231398318851,78.87404416734543,49.289153328819,50.19442890773479,89.71914058531661,81.86989764584405,75.96375653207355,5.906141113770502,1.8925376528034628,0.4573295234071231,4.367134148717241,3.548233816365202,1.0,1.0,41.79478406898647,plank
168.59291496200962,176.38017474441563,45.8134310862475,45.223756356336345,159.68350052415715,158.68277775128576,64.9682471765559,56.15310726516104,118.63264905518866,99.52938442766471,8.004728857292832,4.295840511271535,53.73709790896635,16.699244233993625,68.9624889745782,52.26324474058458,0.9632419140235338,1.6074086913708607,8.815139911394866,0.5896747299111524,1.0,1.0,56.30993247402023,bridge
162.60383812274446,163.08835559517038,25.908663434752,21.87725223082046,87.8114174395968,93.36820228235786,10.871762541415762,18.06329356045537,178.71094251023834,172.80076636163236,65.2877526874804,69.33832108831535,0.3345700921908019,0.0,0.2387310330989294,0.2387310330989294,0.17001690481600715,2.354975714324401,7.1915310190396085,4.03141120393154,0.0,0.0,23.850473908076935,lotus
176.7824033979312,175.89272539474288,85.83987557550353,90.75270569304872,104.86113584907658,104.95427453577327,94.00265788744065,88.44533391487278,150.32691788792218,169.44819049380772,87.27368900609372,85.3071374944102,84.44005273669046,0.0,45.0,45.0,2.828426124746543,3.8242632831133383,5.557323972567872,4.912830117545198,0.0,1.0,10.007979801441365,cat-cow
172.3139601216491,176.25323690578665,145.42812478304873,147.15618968307962,83.47080544459062,86.92370076492034,176.3293386025141,171.7332286620864,91.01138079837972,92.933643984127,69.01510216411782,71.83404347077447,52.25319461272534,26.565051177078004,90.0,63.434948822921996,1.1313706236243513,0.399999920000016,4.596109940427709,1.728064900030887,1.0,1.0,13.706961004079801,downward_dog
161.07977116408873,158.87372063881716,121.57974505460649,122.28686265006534,21.898819660547023,25.874557917114004,169.93246636566354,176.6272051616457,122.61956334453252,121.8071222653956,22.66455743469612,23.16417863819845,63.0121094182515,42.27368900609372,69.44395478041656,68.28235621348972,2.997715674697876,3.2456500288019803,6.694738795982147,0.707117595458854,0.0,0.0,85.84035770628736,seated_forward_bend
61.51570258895311,66.56209752151945,45.9704482638489,57.06564137115028,173.46112780130136,166.74342255774354,162.72445743009607,163.03426986670087,152.29310222622905,154.8290399629586,46.005086005254185,52.512144103052776,1.6242088217304627,1.8087393224921016,7.037940763184679,8.84668008567678,0.41333426707976,0.13436087487429194,0.3098124366048012,11.095193107301377,0.0,0.0,3.9724959407506617,eagle
111.54503129988214,98.69890458311968,69.16771434537435,69.88036685918169,157.82606499793016,160.45909242478945,175.98582430458896,179.25053400468485,164.35775354279127,176.58276772423852,50.33215888165955,47.02136494035602,64.75402643843057,84.80557109226521,90.0,5.194428907734789,1.740570404415317,0.9730084359742371,3.2647097000958922,0.7126525138073418,0.0,0.0,52.561428427666954,spinx
166.01243602716846,148.0471232191362,172.43596489082856,160.5599651718238,67.55266373617081,50.176683409420896,179.2033914405106,172.1695947458004,112.86450812189965,114.51422182823124,46.00508600525416,58.050028553666834,39.80557109226521,4.236394799058814,2.4366482468101367,6.673043045868951,0.5514635546804546,0.36386735511822965,7.03379669471019,11.875999719004767,1.0,1.0,14.647375272362979,downward_dog
175.38162479661784,179.43829466743344,70.6852452136128,76.02725025202643,109.38621072046476,105.77981934730848,77.97585864443775,75.352533286431,105.793219295521,103.58305802290839,88.79395122078006,89.7015871800051,74.72949161707783,51.34019174590992,28.300755766006375,23.039435979903544,0.27925193072381815,0.7325961882285362,2.6233253580067526,5.342005038413632,0.0,0.0,56.71743470320337,cat-cow
170.35409923315723,164.5114985570903,39.07668646668883,31.538821257590513,120.43348449032263,113.97602314401125,37.22643280361519,36.17885668755465,119.37371241696194,124.40325616099739,33.94358701975182,36.55963472449338,85.8624064158559,83.01894259317021,87.67846941016728,9.30258799666251,0.6437413345868078,2.749989604019103,1.0475761160605401,7.537865209098314,0.0,0.0,81.25383773744477,butterfly
157.67351242716958,160.02782760944604,147.78734383014938,157.25231797964847,84.86110489976596,56.73212765117711,176.83576030291064,118.32440658570015,94.55455005665567,90.16767841048983,57.685963343726826,49.613870897488425,53.450298976107604,59.300277449185614,0.0,59.300277449185614,3.1473725868867666,5.444686509568238,58.5113537172105,9.464974149499085,1.0,1.0,5.161098033360247,downward_dog
164.5778386812613,168.35656850123829,12.175134549905057,14.591252288019884,173.22359698466713,175.88298254020592,177.81202277048794,179.8102795691747,168.30106239119732,177.44890491099906,79.99202019855863,78.9964591482505,0.0,0.0,2.602562202499797,2.602562202499797,0.22703829428397201,0.40866892971114965,1.9982567986867537,2.4161177381148278,0.0,0.0,0.0,tree
159.86734854316083,166.50823567039714,157.9679113958691,162.2403423701063,21.66164691562051,21.022323948684434,29.469667963149277,24.89477719688225,173.925621850704,176.55692794380155,17.899489837357464,16.24763157278562,84.21170718201506,34.69515353123393,56.30993247402023,21.6147789427863,1.2403471738868794,1.393666801501914,4.574890766267028,4.27243097423721,1.0,1.0,2.245742565895057,childs_pose
162.41276903638223,159.27444113443948,10.933816785755786,18.265435176944933,171.91535845051706,68.73587533944772,167.3571911901102,143.22228118903516,160.00239270465136,105.34729753793692,18.996654155488557,23.070412249824642,89.49741833327897,54.462322208025626,8.130102354155952,62.59242456218158,40.07192964935158,22.20360017111127,24.134910001075042,7.3316183911891475,0.0,1.0,52.016501744722916,warrior_three
175.67440704196065,179.77684327246587,97.93653626789275,99.43271636017028,92.89285714370845,125.34412691229556,106.47089077452762,170.55736368005498,115.86635679409451,140.3009265165257,3.814074834290352,3.5763343749973444,0.0,2.290610042638491,1.4688007143858215,3.7594107570243125,3.7167270196504862,2.6801699692504566,64.08647290552736,1.4961800922775268,0.0,0.0,33.996459148250494,warrior_two
86.32893003823753,171.2926297284796,54.52231163833887,8.001924090332446,158.43685436812058,115.80265849871326,131.43496582461546,92.22542312846502,117.0743335820555,124.90482513201863,45.248032128156495,41.09145570554054,47.09293430528817,14.036243467926454,28.141601232261735,14.105357764335281,0.20429574816562526,0.6839810668008013,39.209542696150436,46.520387548006426,1.0,1.0,50.37099469553573,plough
120.48573370633156,1.9030182001751894,35.45547443444187,53.13010235415599,98.29714496983688,24.15470635246012,172.57531215306514,165.87641547242035,89.81782007496304,144.08308377813583,90.0,72.89727103094765,60.986292239097565,52.125016348901795,90.0,37.874983651098205,4.976763380783823,2.917474794657671,6.698896680644793,17.67462791971412,1.0,1.0,2.1610794882263917,pyramid
153.9865157022182,155.48035731180923,116.80920785052106,103.7057651745658,132.56467875088546,150.2125828686205,126.61020958374445,171.4912966837297,127.57940663411868,178.40252380275436,79.28687697720898,75.96375653207355,70.60218755144183,75.96375653207352,56.30993247402023,19.65382405805329,3.4485223463064174,1.2165524385774562,44.88108709998525,13.103442675955264,1.0,1.0,19.17900802581073,side_plank
173.91599493494658,176.05481377096245,78.14440993256407,78.53099333232382,165.3311166311043,164.49832843011058,177.62934188457058,179.64027095131428,119.0160418626646,124.00487633336891,89.0122396003602,87.99044618697883,81.25383773744477,45.0,45.0,0.0,0.2357022048399734,0.5270461524687605,2.0109290667436994,0.38658339975974343,0.0,0.0,69.90476880809518,plank
131.63912172551485,172.98868231464544,50.79706836764246,56.44235699826811,61.71473224321616,20.78111165824875,92.63675842614046,53.09569736658998,146.30993247402023,166.68498709993096,32.517510615045495,2.663000766067171,31.958109473338027,34.695153531233984,35.753887254436734,1.0587337232027494,1.0468478111983093,1.6061000160016654,39.54106105955048,5.64528863062565,1.0,1.0,79.2157021324374,plough
174.01394850636513,177.35390263783032,21.35542848038269,21.666997033592228,142.0273769587335,136.59957952865767,168.93020008722223,172.1494599752947,161.33453743841474,165.05510300940654,79.89496363496204,79.56252464888178,33.73532484635655,59.34933204294714,35.537677791974374,23.811654250972765,1.1396484976272034,0.7720725677678165,3.2192598880724574,0.31156855320953625,0.0,0.0,33.297098519778615,upward_facing_dog
96.18525491558235,97.59795871284842,86.49646835521554,90.27986170619494,16.371129094465054,18.172412722341445,174.85872487211864,175.86728213566215,115.06414583283735,118.55647220480769,58.3136323121434,57.39966642630975,18.80459388476902,90.0,69.44395478041656,20.55604521958344,0.852072313427766,1.079065933612172,1.0085572635435085,3.783393350979395,1.0,1.0,43.152389734005396,forward_fold
106.67608506811135,103.3245312618908,107.68782589305528,106.7457505383201,122.60561635997526,119.16003612179051,123.08761045012628,116.73474412563094,117.45166975183285,106.60503518341494,47.93567344642116,45.0,1.3019526725788637,0.0,0.0,0.0,2.1592104739295115,2.4319243264372536,6.352866324495338,0.9420753547351808,0.0,0.0,2.1210963966614713,goddess
155.73167694129947,149.80785714666249,122.22506910305339,121.7271330879598,176.92482066319312,5.162081910881797,167.96336222235558,143.9132766380195,134.6021190381654,119.44029174042169,39.97092641821456,26.26663835708311,8.508703316270328,16.460014812040043,6.709836807756915,9.750178004283129,3.5433925983320402,1.888242745924016,24.050085584336074,0.4979360150935861,0.0,0.0,6.581944655178006,warrior_three
169.8361941168579,172.553702273572,53.23424933282933,55.117299578815626,81.64968915235737,82.06524469632338,175.42309022667013,177.07547545143643,144.0594822019977,144.417431295681,3.270487923183566,1.8183029644518172,34.2157021324374,81.86989764584405,45.0,36.86989764584405,0.19999997171573275,0.3162277212954847,1.6523852247663058,1.883050245986297,0.0,0.0,12.171458208587467,boat
72.38841937717706,57.747884223447365,96.32566810122401,84.42793069158454,103.59050582909501,106.05668427684442,76.74734183826467,83.87339623076815,124.48640061662549,106.6526185971109,40.64892204842613,27.89727103094765,17.979713843481306,6.581944655177949,56.30993247402023,62.89187712919818,2.4488614521087655,1.886796121750703,7.126054392503477,11.897737409639475,0.0,0.0,26.238272707876718,eagle
177.83892051177364,175.68815023210576,81.9509382983255,76.92553469743278,162.9914462833715,162.8268687159641,177.5622495297374,176.71405032959316,87.60297146994037,93.33911619548695,88.9769698113322,88.87669728592459,81.04336439208808,54.462322208025626,22.833654177917538,31.628668030108088,0.28284269875473284,0.26121884981343063,0.8481992001442222,5.025403600892716,0.0,0.0,73.49563861824504,plank
175.70261333605828,172.57544835509523,33.96514194420507,33.896703382495105,177.03934435183868,175.64296130259527,64.2017724780861,68.98863173766038,105.88659263973986,114.40439912302031,7.559066981041269,6.084693865268719,65.53179817087727,82.8749836510982,61.38954033403479,35.735476014867004,0.7529136309364138,0.7950883942325133,4.786859259574285,0.06843856170996787,1.0,1.0,50.19442890773479,bridge
51.67016379130753,51.59139160966999,41.78159011691454,33.92682559788691,175.70216739203883,116.39806265520201,176.39336980474567,35.10689057496575,175.61447214696003,108.79988515865267,57.52880770915152,61.38954033403479,2.8624052261117185,7.765166018425333,1.5911402711946039,9.356306289619937,1.9191442561607657,1.7902760927188976,141.28647922977993,7.854764519027633,0.0,0.0,0.0,tree
89.31955955026646,66.62455790917008,78.3867843620264,78.07434961601547,167.23977870442806,169.6699273892957,166.78547907544237,167.76437813323366,86.09868015816875,86.0131051201984,54.117862753795805,59.82647997035565,84.74619724873776,68.19859051364818,33.69006752597977,34.508522987668414,0.2811757844316359,0.23112507107675193,0.9788990577912955,0.31243474601093624,0.0,1.0,73.44292862436333,plank
22.22545932136897,109.97330533490177,160.00391742136046,172.9301254369133,163.01684197486315,140.19988363557002,123.81876563501332,91.75431452064028,160.3072620981886,128.15643607177822,3.301865674435021,25.688143435647362,85.4412103334389,76.42956561483851,78.3106308245608,1.8810652097222942,0.4066157434682722,3.486412668547751,32.06445111437304,12.926208015552845,0.0,0.0,47.1858008067756,butterfly
177.1892318451048,179.6580531211639,83.88713618397826,88.11062643251778,101.87760789977143,98.61156815999433,85.87269480073863,81.86926589058716,159.59868353660292,156.4978721228782,80.2833141822149,79.99202019855863,76.74715045739111,33.69006752597977,61.38954033403479,27.69947280805502,0.6233257333290505,1.0405779043092445,4.00342891015147,4.22349024853952,0.0,0.0,12.925999124705982,cat-cow
159.86817414545726,163.2274847626227,169.721674548656,170.74352758599193,94.17147988824354,93.33409957778025,171.46609695825603,172.6972250976392,104.69164801062534,91.41442321140215,38.706051811048894,40.16724401286507,51.357279660557765,18.434948822921996,74.05460409907715,55.61965527615516,2.788960526497396,0.8928436043457282,1.2311281393831734,1.0218530373359158,1.0,1.0,6.952957468173906,downward_dog
108.88608736970929,108.8860873697093,97.32640666016954,99.33499846313823,70.40881961193806,67.86073547157501,70.706830033158,75.53545156573045,150.49216936394728,162.91755631227852,32.34744349944202,33.23171106797935,1.201833064452103,0.0,3.122130462115706,3.122130462115706,2.8693823390366955,3.0681663923039557,4.8286215325724555,2.008591802968695,0.0,0.0,0.8550973962667285,goddess
179.72520220532004,132.48422875485537,9.192018601594892,23.046527759802775,118.46053494765317,131.7186801860003,167.738719278231,176.19894870949432,151.88679112394405,158.5145566829366,30.068582821862435,45.0,45.0,75.96375653207355,66.80140948635182,9.16234704572173,0.3347670097274621,0.8929802284473592,8.460229431263315,13.854509158207883,0.0,0.0,34.99202019855869,eagle
